end_date,end_date.num,polling_firm,sample_size,weight,cand,pct
2022-01-20,19012,Ifop,1377,0.867499039997475,arthaud,0.005
2022-01-20,19012,Ifop,1377,0.867499039997475,dupont_aignan,0.015
2022-01-20,19012,Ifop,1377,0.867499039997475,hidalgo,0.03
2022-01-20,19012,Ifop,1377,0.867499039997475,jadot,0.055
2022-01-20,19012,Ifop,1377,0.867499039997475,lassalle,0.01
2022-01-20,19012,Ifop,1377,0.867499039997475,le_pen,0.18
2022-01-20,19012,Ifop,1377,0.867499039997475,macron,0.255
2022-01-20,19012,Ifop,1377,0.867499039997475,melenchon,0.105
2022-01-20,19012,Ifop,1377,0.867499039997475,pecresse,0.16
2022-01-20,19012,Ifop,1377,0.867499039997475,poutou,0.01
2022-01-20,19012,Ifop,1377,0.867499039997475,roussel,0.02
2022-01-20,19012,Ifop,1377,0.867499039997475,taubira,0.03
2022-01-20,19012,Ifop,1377,0.867499039997475,zemmour,0.12
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,arthaud,0
2022-01-20,19012,Opinion Way,1603,0.935984795413866,arthaud,0
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,dupont_aignan,0.01
2022-01-20,19012,Opinion Way,1603,0.935984795413866,dupont_aignan,0.01
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,hidalgo,0.02
2022-01-20,19012,Opinion Way,1603,0.935984795413866,hidalgo,0.03
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,jadot,0.05
2022-01-20,19012,Opinion Way,1603,0.935984795413866,jadot,0.05
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,lassalle,0.01
2022-01-20,19012,Opinion Way,1603,0.935984795413866,lassalle,0.01
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,le_pen,0.18
2022-01-20,19012,Opinion Way,1603,0.935984795413866,le_pen,0.17
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,macron,0.24
2022-01-20,19012,Opinion Way,1603,0.935984795413866,macron,0.24
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,melenchon,0.09
2022-01-20,19012,Opinion Way,1603,0.935984795413866,melenchon,0.09
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,pecresse,0.18
2022-01-20,19012,Opinion Way,1603,0.935984795413866,pecresse,0.18
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,poutou,0.01
2022-01-20,19012,Opinion Way,1603,0.935984795413866,poutou,0.01
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,roussel,0.03
2022-01-20,19012,Opinion Way,1603,0.935984795413866,roussel,0.02
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,taubira,0.05
2022-01-20,19012,Opinion Way,1603,0.935984795413866,taubira,0.06
2022-01-20,19012,Opinion Way,1011,0.7433230676357202,zemmour,0.13
2022-01-20,19012,Opinion Way,1603,0.935984795413866,zemmour,0.13
2022-01-21,19013,Ifop,1386,0.8703293869627161,arthaud,0.005
2022-01-21,19013,Ifop,1386,0.8703293869627161,dupont_aignan,0.015
2022-01-21,19013,Ifop,1386,0.8703293869627161,hidalgo,0.03
2022-01-21,19013,Ifop,1386,0.8703293869627161,jadot,0.06
2022-01-21,19013,Ifop,1386,0.8703293869627161,lassalle,0.01
2022-01-21,19013,Ifop,1386,0.8703293869627161,le_pen,0.175
2022-01-21,19013,Ifop,1386,0.8703293869627161,macron,0.255
2022-01-21,19013,Ifop,1386,0.8703293869627161,melenchon,0.1
2022-01-21,19013,Ifop,1386,0.8703293869627161,pecresse,0.165
2022-01-21,19013,Ifop,1386,0.8703293869627161,poutou,0.005
2022-01-21,19013,Ifop,1386,0.8703293869627161,roussel,0.025
2022-01-21,19013,Ifop,1386,0.8703293869627161,taubira,0.03
2022-01-21,19013,Ifop,1386,0.8703293869627161,zemmour,0.12
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,arthaud,0
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,dupont_aignan,0.01
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,hidalgo,0.02
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,jadot,0.05
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,lassalle,0.01
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,le_pen,0.17
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,macron,0.25
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,melenchon,0.09
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,pecresse,0.18
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,poutou,0.01
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,roussel,0.02
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,taubira,0.06
2022-01-21,19013,Opinion Way,1613,0.9388997348762952,zemmour,0.13
2022-01-22,19014,Cluster17,2634,1.199802929624276,arthaud,0.005
2022-01-22,19014,Cluster17,2634,1.199802929624276,dupont_aignan,0.015
2022-01-22,19014,Cluster17,2634,1.199802929624276,hidalgo,0.02
2022-01-22,19014,Cluster17,2634,1.199802929624276,jadot,0.05
2022-01-22,19014,Cluster17,2634,1.199802929624276,lassalle,0.015
2022-01-22,19014,Cluster17,2634,1.199802929624276,le_pen,0.15
2022-01-22,19014,Cluster17,2634,1.199802929624276,macron,0.22
2022-01-22,19014,Cluster17,2634,1.199802929624276,melenchon,0.13
2022-01-22,19014,Cluster17,2634,1.199802929624276,pecresse,0.14
2022-01-22,19014,Cluster17,2634,1.199802929624276,poutou,0.01
2022-01-22,19014,Cluster17,2634,1.199802929624276,roussel,0.02
2022-01-22,19014,Cluster17,2634,1.199802929624276,taubira,0.06
2022-01-22,19014,Cluster17,2634,1.199802929624276,zemmour,0.14
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,arthaud,0
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,dupont_aignan,0.02
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,hidalgo,0.03
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,jadot,0.05
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,lassalle,0.01
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,le_pen,0.17
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,macron,0.24
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,melenchon,0.1
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,pecresse,0.15
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,poutou,0.01
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,roussel,0.02
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,taubira,0.05
2022-01-24,19016,Harris Interactive,2496,1.1679501942498216,zemmour,0.14
2022-01-24,19016,Ifop,1349,0.8586338536669675,arthaud,0.005
2022-01-24,19016,Ifop,1349,0.8586338536669675,dupont_aignan,0.02
2022-01-24,19016,Ifop,1349,0.8586338536669675,hidalgo,0.035
2022-01-24,19016,Ifop,1349,0.8586338536669675,jadot,0.05
2022-01-24,19016,Ifop,1349,0.8586338536669675,lassalle,0.01
2022-01-24,19016,Ifop,1349,0.8586338536669675,le_pen,0.18
2022-01-24,19016,Ifop,1349,0.8586338536669675,macron,0.245
2022-01-24,19016,Ifop,1349,0.8586338536669675,melenchon,0.105
2022-01-24,19016,Ifop,1349,0.8586338536669675,pecresse,0.165
2022-01-24,19016,Ifop,1349,0.8586338536669675,poutou,0.005
2022-01-24,19016,Ifop,1349,0.8586338536669675,roussel,0.03
2022-01-24,19016,Ifop,1349,0.8586338536669675,taubira,0.03
2022-01-24,19016,Ifop,1349,0.8586338536669675,zemmour,0.12
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,arthaud,0
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,dupont_aignan,0.01
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,hidalgo,0.03
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,jadot,0.05
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,lassalle,0.01
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,le_pen,0.16
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,macron,0.25
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,melenchon,0.09
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,pecresse,0.18
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,poutou,0.01
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,roussel,0.03
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,taubira,0.05
2022-01-24,19016,Opinion Way,1650,0.9496072131669426,zemmour,0.13
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,arthaud,0
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,dupont_aignan,0.01
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,hidalgo,0.03
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,jadot,0.05
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,lassalle,0.01
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,le_pen,0.16
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,macron,0.25
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,melenchon,0.09
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,pecresse,0.17
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,poutou,0.01
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,roussel,0.03
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,taubira,0.05
2022-01-25,19017,Opinion Way,1634,0.9449918409441124,zemmour,0.14
2022-01-26,19018,BVA,1058,0.7604048296349306,arthaud,0
2022-01-26,19018,BVA,1058,0.7604048296349306,dupont_aignan,0.02
2022-01-26,19018,BVA,1058,0.7604048296349306,hidalgo,0.03
2022-01-26,19018,BVA,1058,0.7604048296349306,jadot,0.06
2022-01-26,19018,BVA,1058,0.7604048296349306,lassalle,0.005
2022-01-26,19018,BVA,1058,0.7604048296349306,le_pen,0.18
2022-01-26,19018,BVA,1058,0.7604048296349306,macron,0.24
2022-01-26,19018,BVA,1058,0.7604048296349306,melenchon,0.1
2022-01-26,19018,BVA,1058,0.7604048296349306,pecresse,0.16
2022-01-26,19018,BVA,1058,0.7604048296349306,poutou,0.005
2022-01-26,19018,BVA,1058,0.7604048296349306,roussel,0.03
2022-01-26,19018,BVA,1058,0.7604048296349306,taubira,0.04
2022-01-26,19018,BVA,1058,0.7604048296349306,zemmour,0.125
2022-01-26,19018,Elabe,1146,0.7913968941654526,arthaud,0
2022-01-26,19018,Elabe,1146,0.7913968941654526,dupont_aignan,0.02
2022-01-26,19018,Elabe,1146,0.7913968941654526,hidalgo,0.025
2022-01-26,19018,Elabe,1146,0.7913968941654526,jadot,0.055
2022-01-26,19018,Elabe,1146,0.7913968941654526,lassalle,0.02
2022-01-26,19018,Elabe,1146,0.7913968941654526,le_pen,0.165
2022-01-26,19018,Elabe,1146,0.7913968941654526,macron,0.24
2022-01-26,19018,Elabe,1146,0.7913968941654526,melenchon,0.09
2022-01-26,19018,Elabe,1146,0.7913968941654526,pecresse,0.17
2022-01-26,19018,Elabe,1146,0.7913968941654526,poutou,0.01
2022-01-26,19018,Elabe,1146,0.7913968941654526,roussel,0.025
2022-01-26,19018,Elabe,1146,0.7913968941654526,taubira,0.05
2022-01-26,19018,Elabe,1146,0.7913968941654526,zemmour,0.115
2022-01-26,19018,Ifop,1358,0.8614933267747023,arthaud,0.005
2022-01-26,19018,Ifop,1358,0.8614933267747023,dupont_aignan,0.02
2022-01-26,19018,Ifop,1358,0.8614933267747023,hidalgo,0.03
2022-01-26,19018,Ifop,1358,0.8614933267747023,jadot,0.055
2022-01-26,19018,Ifop,1358,0.8614933267747023,lassalle,0.01
2022-01-26,19018,Ifop,1358,0.8614933267747023,le_pen,0.185
2022-01-26,19018,Ifop,1358,0.8614933267747023,macron,0.245
2022-01-26,19018,Ifop,1358,0.8614933267747023,melenchon,0.09
2022-01-26,19018,Ifop,1358,0.8614933267747023,pecresse,0.16
2022-01-26,19018,Ifop,1358,0.8614933267747023,poutou,0.005
2022-01-26,19018,Ifop,1358,0.8614933267747023,roussel,0.03
2022-01-26,19018,Ifop,1358,0.8614933267747023,taubira,0.035
2022-01-26,19018,Ifop,1358,0.8614933267747023,zemmour,0.13
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,arthaud,0
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,dupont_aignan,0.01
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,hidalgo,0.03
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,jadot,0.05
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,lassalle,0.01
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,le_pen,0.16
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,macron,0.25
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,melenchon,0.09
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,pecresse,0.17
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,poutou,0.01
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,roussel,0.03
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,taubira,0.05
2022-01-26,19018,Opinion Way,1629,0.9435449072505888,zemmour,0.14
2022-01-27,19019,Ifop,1362,0.8627611616428269,arthaud,0
2022-01-27,19019,Ifop,1362,0.8627611616428269,dupont_aignan,0.015
2022-01-27,19019,Ifop,1362,0.8627611616428269,hidalgo,0.03
2022-01-27,19019,Ifop,1362,0.8627611616428269,jadot,0.055
2022-01-27,19019,Ifop,1362,0.8627611616428269,lassalle,0.01
2022-01-27,19019,Ifop,1362,0.8627611616428269,le_pen,0.185
2022-01-27,19019,Ifop,1362,0.8627611616428269,macron,0.245
2022-01-27,19019,Ifop,1362,0.8627611616428269,melenchon,0.09
2022-01-27,19019,Ifop,1362,0.8627611616428269,pecresse,0.16
2022-01-27,19019,Ifop,1362,0.8627611616428269,poutou,0.005
2022-01-27,19019,Ifop,1362,0.8627611616428269,roussel,0.03
2022-01-27,19019,Ifop,1362,0.8627611616428269,taubira,0.035
2022-01-27,19019,Ifop,1362,0.8627611616428269,zemmour,0.135
2022-01-27,19019,Opinion Way,988,0.7348192162690387,arthaud,0
2022-01-27,19019,Opinion Way,1567,0.925414992091932,arthaud,0
2022-01-27,19019,Opinion Way,988,0.7348192162690387,dupont_aignan,0.01
2022-01-27,19019,Opinion Way,1567,0.925414992091932,dupont_aignan,0.02
2022-01-27,19019,Opinion Way,988,0.7348192162690387,hidalgo,0.02
2022-01-27,19019,Opinion Way,1567,0.925414992091932,hidalgo,0.03
2022-01-27,19019,Opinion Way,988,0.7348192162690387,jadot,0.06
2022-01-27,19019,Opinion Way,1567,0.925414992091932,jadot,0.05
2022-01-27,19019,Opinion Way,988,0.7348192162690387,lassalle,0.01
2022-01-27,19019,Opinion Way,1567,0.925414992091932,lassalle,0.01
2022-01-27,19019,Opinion Way,988,0.7348192162690387,le_pen,0.17
2022-01-27,19019,Opinion Way,1567,0.925414992091932,le_pen,0.17
2022-01-27,19019,Opinion Way,988,0.7348192162690387,macron,0.24
2022-01-27,19019,Opinion Way,1567,0.925414992091932,macron,0.24
2022-01-27,19019,Opinion Way,988,0.7348192162690387,melenchon,0.09
2022-01-27,19019,Opinion Way,1567,0.925414992091932,melenchon,0.09
2022-01-27,19019,Opinion Way,988,0.7348192162690387,pecresse,0.18
2022-01-27,19019,Opinion Way,1567,0.925414992091932,pecresse,0.17
2022-01-27,19019,Opinion Way,988,0.7348192162690387,poutou,0.01
2022-01-27,19019,Opinion Way,1567,0.925414992091932,poutou,0.01
2022-01-27,19019,Opinion Way,988,0.7348192162690387,roussel,0.03
2022-01-27,19019,Opinion Way,1567,0.925414992091932,roussel,0.03
2022-01-27,19019,Opinion Way,988,0.7348192162690387,taubira,0.05
2022-01-27,19019,Opinion Way,1567,0.925414992091932,taubira,0.05
2022-01-27,19019,Opinion Way,988,0.7348192162690387,zemmour,0.13
2022-01-27,19019,Opinion Way,1567,0.925414992091932,zemmour,0.13
2022-01-28,19020,Ifop,1353,0.8599059045180022,arthaud,0
2022-01-28,19020,Ifop,1353,0.8599059045180022,dupont_aignan,0.01
2022-01-28,19020,Ifop,1353,0.8599059045180022,hidalgo,0.035
2022-01-28,19020,Ifop,1353,0.8599059045180022,jadot,0.055
2022-01-28,19020,Ifop,1353,0.8599059045180022,lassalle,0.01
2022-01-28,19020,Ifop,1353,0.8599059045180022,le_pen,0.18
2022-01-28,19020,Ifop,1353,0.8599059045180022,macron,0.24
2022-01-28,19020,Ifop,1353,0.8599059045180022,melenchon,0.095
2022-01-28,19020,Ifop,1353,0.8599059045180022,pecresse,0.165
2022-01-28,19020,Ifop,1353,0.8599059045180022,poutou,0.005
2022-01-28,19020,Ifop,1353,0.8599059045180022,roussel,0.03
2022-01-28,19020,Ifop,1353,0.8599059045180022,taubira,0.04
2022-01-28,19020,Ifop,1353,0.8599059045180022,zemmour,0.135
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,arthaud,0
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,dupont_aignan,0.02
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,hidalgo,0.03
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,jadot,0.05
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,lassalle,0.01
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,le_pen,0.17
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,macron,0.24
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,melenchon,0.09
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,pecresse,0.17
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,poutou,0.01
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,roussel,0.03
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,taubira,0.05
2022-01-28,19020,Opinion Way,1568,0.9257102273816548,zemmour,0.13
2022-01-29,19021,Cluster17,2055,1.0597610310559304,arthaud,0
2022-01-29,19021,Cluster17,2055,1.0597610310559304,dupont_aignan,0.015
2022-01-29,19021,Cluster17,2055,1.0597610310559304,hidalgo,0.02
2022-01-29,19021,Cluster17,2055,1.0597610310559304,jadot,0.05
2022-01-29,19021,Cluster17,2055,1.0597610310559304,lassalle,0.01
2022-01-29,19021,Cluster17,2055,1.0597610310559304,le_pen,0.145
2022-01-29,19021,Cluster17,2055,1.0597610310559304,macron,0.225
2022-01-29,19021,Cluster17,2055,1.0597610310559304,melenchon,0.13
2022-01-29,19021,Cluster17,2055,1.0597610310559304,pecresse,0.14
2022-01-29,19021,Cluster17,2055,1.0597610310559304,poutou,0.01
2022-01-29,19021,Cluster17,2055,1.0597610310559304,roussel,0.02
2022-01-29,19021,Cluster17,2055,1.0597610310559304,taubira,0.06
2022-01-29,19021,Cluster17,2055,1.0597610310559304,zemmour,0.145
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,arthaud,0
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,dupont_aignan,0.02
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,hidalgo,0.02
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,jadot,0.06
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,lassalle,0.01
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,le_pen,0.17
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,macron,0.24
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,melenchon,0.11
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,pecresse,0.15
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,poutou,0.01
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,roussel,0.02
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,taubira,0.05
2022-01-31,19023,Harris Interactive,2141,1.0817088088419902,zemmour,0.14
2022-01-31,19023,Ifop,1342,0.8564032182503748,arthaud,0
2022-01-31,19023,Ifop,1342,0.8564032182503748,dupont_aignan,0.015
2022-01-31,19023,Ifop,1342,0.8564032182503748,hidalgo,0.035
2022-01-31,19023,Ifop,1342,0.8564032182503748,jadot,0.05
2022-01-31,19023,Ifop,1342,0.8564032182503748,lassalle,0.01
2022-01-31,19023,Ifop,1342,0.8564032182503748,le_pen,0.175
2022-01-31,19023,Ifop,1342,0.8564032182503748,macron,0.24
2022-01-31,19023,Ifop,1342,0.8564032182503748,melenchon,0.095
2022-01-31,19023,Ifop,1342,0.8564032182503748,pecresse,0.165
2022-01-31,19023,Ifop,1342,0.8564032182503748,poutou,0.005
2022-01-31,19023,Ifop,1342,0.8564032182503748,roussel,0.035
2022-01-31,19023,Ifop,1342,0.8564032182503748,taubira,0.04
2022-01-31,19023,Ifop,1342,0.8564032182503748,zemmour,0.135
2022-01-31,19023,Opinion Way,1655,0.951044923624067,arthaud,0
2022-01-31,19023,Opinion Way,1655,0.951044923624067,dupont_aignan,0.02
2022-01-31,19023,Opinion Way,1655,0.951044923624067,hidalgo,0.03
2022-01-31,19023,Opinion Way,1655,0.951044923624067,jadot,0.05
2022-01-31,19023,Opinion Way,1655,0.951044923624067,lassalle,0.01
2022-01-31,19023,Opinion Way,1655,0.951044923624067,le_pen,0.17
2022-01-31,19023,Opinion Way,1655,0.951044923624067,macron,0.24
2022-01-31,19023,Opinion Way,1655,0.951044923624067,melenchon,0.1
2022-01-31,19023,Opinion Way,1655,0.951044923624067,pecresse,0.17
2022-01-31,19023,Opinion Way,1655,0.951044923624067,poutou,0
2022-01-31,19023,Opinion Way,1655,0.951044923624067,roussel,0.03
2022-01-31,19023,Opinion Way,1655,0.951044923624067,taubira,0.05
2022-01-31,19023,Opinion Way,1655,0.951044923624067,zemmour,0.13
2022-02-01,19024,Ifop,1343,0.85672223603691,arthaud,0
2022-02-01,19024,Ifop,1343,0.85672223603691,dupont_aignan,0.015
2022-02-01,19024,Ifop,1343,0.85672223603691,hidalgo,0.035
2022-02-01,19024,Ifop,1343,0.85672223603691,jadot,0.05
2022-02-01,19024,Ifop,1343,0.85672223603691,lassalle,0.01
2022-02-01,19024,Ifop,1343,0.85672223603691,le_pen,0.175
2022-02-01,19024,Ifop,1343,0.85672223603691,macron,0.24
2022-02-01,19024,Ifop,1343,0.85672223603691,melenchon,0.095
2022-02-01,19024,Ifop,1343,0.85672223603691,pecresse,0.16
2022-02-01,19024,Ifop,1343,0.85672223603691,poutou,0.005
2022-02-01,19024,Ifop,1343,0.85672223603691,roussel,0.035
2022-02-01,19024,Ifop,1343,0.85672223603691,taubira,0.04
2022-02-01,19024,Ifop,1343,0.85672223603691,zemmour,0.14
2022-02-01,19024,Opinion Way,1666,0.954200261552276,arthaud,0
2022-02-01,19024,Opinion Way,1666,0.954200261552276,dupont_aignan,0.02
2022-02-01,19024,Opinion Way,1666,0.954200261552276,hidalgo,0.03
2022-02-01,19024,Opinion Way,1666,0.954200261552276,jadot,0.05
2022-02-01,19024,Opinion Way,1666,0.954200261552276,lassalle,0.01
2022-02-01,19024,Opinion Way,1666,0.954200261552276,le_pen,0.17
2022-02-01,19024,Opinion Way,1666,0.954200261552276,macron,0.24
2022-02-01,19024,Opinion Way,1666,0.954200261552276,melenchon,0.1
2022-02-01,19024,Opinion Way,1666,0.954200261552276,pecresse,0.16
2022-02-01,19024,Opinion Way,1666,0.954200261552276,poutou,0
2022-02-01,19024,Opinion Way,1666,0.954200261552276,roussel,0.04
2022-02-01,19024,Opinion Way,1666,0.954200261552276,taubira,0.05
2022-02-01,19024,Opinion Way,1666,0.954200261552276,zemmour,0.14
2022-02-02,19025,Elabe,1113,0.7799192053724224,arthaud,0
2022-02-02,19025,Elabe,1113,0.7799192053724224,dupont_aignan,0.025
2022-02-02,19025,Elabe,1113,0.7799192053724224,hidalgo,0.02
2022-02-02,19025,Elabe,1113,0.7799192053724224,jadot,0.045
2022-02-02,19025,Elabe,1113,0.7799192053724224,lassalle,0.01
2022-02-02,19025,Elabe,1113,0.7799192053724224,le_pen,0.165
2022-02-02,19025,Elabe,1113,0.7799192053724224,macron,0.25
2022-02-02,19025,Elabe,1113,0.7799192053724224,melenchon,0.095
2022-02-02,19025,Elabe,1113,0.7799192053724224,pecresse,0.16
2022-02-02,19025,Elabe,1113,0.7799192053724224,poutou,0.005
2022-02-02,19025,Elabe,1113,0.7799192053724224,roussel,0.025
2022-02-02,19025,Elabe,1113,0.7799192053724224,taubira,0.06
2022-02-02,19025,Elabe,1113,0.7799192053724224,zemmour,0.125
2022-02-02,19025,Ifop,1348,0.8583155463886829,arthaud,0
2022-02-02,19025,Ifop,1348,0.8583155463886829,dupont_aignan,0.015
2022-02-02,19025,Ifop,1348,0.8583155463886829,hidalgo,0.03
2022-02-02,19025,Ifop,1348,0.8583155463886829,jadot,0.05
2022-02-02,19025,Ifop,1348,0.8583155463886829,lassalle,0.005
2022-02-02,19025,Ifop,1348,0.8583155463886829,le_pen,0.18
2022-02-02,19025,Ifop,1348,0.8583155463886829,macron,0.246
2022-02-02,19025,Ifop,1348,0.8583155463886829,melenchon,0.1
2022-02-02,19025,Ifop,1348,0.8583155463886829,pecresse,0.16
2022-02-02,19025,Ifop,1348,0.8583155463886829,poutou,0.005
2022-02-02,19025,Ifop,1348,0.8583155463886829,roussel,0.03
2022-02-02,19025,Ifop,1348,0.8583155463886829,taubira,0.045
2022-02-02,19025,Ifop,1348,0.8583155463886829,zemmour,0.135
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,arthaud,0
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,dupont_aignan,0.02
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,hidalgo,0.03
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,jadot,0.05
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,lassalle,0.01
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,le_pen,0.17
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,macron,0.24
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,melenchon,0.1
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,pecresse,0.16
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,poutou,0
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,roussel,0.03
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,taubira,0.05
2022-02-02,19025,Opinion Way,1639,0.9464365625351562,zemmour,0.14
2022-02-03,19026,Ifop,1357,0.8611760764134474,arthaud,0
2022-02-03,19026,Ifop,1357,0.8611760764134474,dupont_aignan,0.015
2022-02-03,19026,Ifop,1357,0.8611760764134474,hidalgo,0.03
2022-02-03,19026,Ifop,1357,0.8611760764134474,jadot,0.045
2022-02-03,19026,Ifop,1357,0.8611760764134474,lassalle,0.005
2022-02-03,19026,Ifop,1357,0.8611760764134474,le_pen,0.18
2022-02-03,19026,Ifop,1357,0.8611760764134474,macron,0.25
2022-02-03,19026,Ifop,1357,0.8611760764134474,melenchon,0.1
2022-02-03,19026,Ifop,1357,0.8611760764134474,pecresse,0.155
2022-02-03,19026,Ifop,1357,0.8611760764134474,poutou,0.005
2022-02-03,19026,Ifop,1357,0.8611760764134474,roussel,0.03
2022-02-03,19026,Ifop,1357,0.8611760764134474,taubira,0.045
2022-02-03,19026,Ifop,1357,0.8611760764134474,zemmour,0.14
2022-02-03,19026,Ipsos,818,0.6686189551724923,arthaud,0.005
2022-02-03,19026,Ipsos,818,0.6686189551724923,dupont_aignan,0.02
2022-02-03,19026,Ipsos,818,0.6686189551724923,hidalgo,0.03
2022-02-03,19026,Ipsos,818,0.6686189551724923,jadot,0.08
2022-02-03,19026,Ipsos,818,0.6686189551724923,lassalle,0.01
